track_id,name,artist,album,popularity,duration_ms,explicit,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_min,year,mood,tempo_category,image_url,preview_url,external_url
1y9QnFv6OBVO9f8kp5gC3R,Journey Within,George Skaroulis,Passions,21,157546,False,new-age,0.33,0.0515,1,-19.967,1,0.0748,0.993,0.902,0.156,0.258,201.467,4,2.625766666666667,2023,Sad & Calm,Fast,,,
2cPvwbaAyweiAf6ftLbR61,Path Through the Forest,Dean Evenson;Li Xiangting,Tao of Peace,22,438040,False,new-age,0.151,0.123,2,-17.68,0,0.0396,0.991,0.95,0.0803,0.114,72.701,3,7.300666666666666,2023,Sad & Calm,Slow,,,
6oNLtf8Ri1ADGCu6WSii1p,The 'Derry Air,Phil Coulter,Classic Tranquility,22,182066,False,new-age,0.552,0.235,5,-17.955,1,0.0321,0.699,0.805,0.13,0.205,111.841,3,3.0344333333333333,2023,Sad & Calm,Medium,,,
7vFDew7CG8VgJztv3dmgTd,Farewell,John Doan,Celtic Twilight,21,235733,False,new-age,0.281,0.0757,4,-21.359,1,0.033,0.935,0.829,0.107,0.106,96.823,4,3.928883333333333,2023,Sad & Calm,Medium,,,
0RIbPcD0Yeer01YzfZjXxs,Besides,Helen Jane Long,Embers,20,210210,False,new-age,0.452,0.0213,2,-21.77,1,0.0428,0.944,0.868,0.112,0.188,138.237,4,3.5035,2023,Sad & Calm,Fast,,,
2CC0zUG9lSXJ3DzUk0HAL3,Itsy Bitsy Spider,Brian Crain,Solo Piano Lullabies,20,219004,False,new-age,0.334,0.0549,0,-24.473,1,0.0403,0.984,0.933,0.163,0.176,68.879,4,3.6500666666666666,2023,Sad & Calm,Slow,,,
0i3Qtje3trYYSuqtEvMdFr,Cranes Unfold,Deuter,Bamboo Forest,22,329253,False,new-age,0.374,0.0263,1,-26.165,0,0.0539,0.977,0.77,0.0908,0.0664,82.93,4,5.48755,2023,Sad & Calm,Medium,,,
55w3uYVfgZWZbbyIZJddz7,When You Wish Upon A Star,Jim Brickman,"Soothe, Vol. 5: Lullaby Dreams - Music for a Peaceful Escape",20,158482,False,new-age,0.255,0.0928,0,-19.283,1,0.0392,0.976,0.927,0.143,0.18,66.85,4,2.641366666666667,2023,Sad & Calm,Slow,,,
6JMGkGByI6xmnCIvT2RKgX,Thios Chois Na Tra Domh,Clannad,Clannad,21,187346,False,new-age,0.388,0.248,0,-14.033,1,0.0313,0.798,0.0,0.896,0.529,108.436,3,3.1224333333333334,2023,Neutral & Calm,Medium,,,
6rRX9qnrxRePr4bfDzJqW1,More Holiness Give Me,Paul Cardall,Hymns Vol. 2,21,188586,False,new-age,0.274,0.0477,2,-22.729,1,0.0513,0.992,0.923,0.0847,0.182,88.757,4,3.1431,2023,Sad & Calm,Medium,,,
3JBxa7RgpzPuY2Tsp8OH9F,Banba Oir - Remastered,Clannad,Banba,22,206746,False,new-age,0.458,0.623,10,-13.421,0,0.0295,0.596,0.111,0.115,0.615,160.308,4,3.445766666666666,2023,Happy & Energetic,Fast,,,
6l2vZdWOAWgtQgMgoDsyrT,Redeemer,Paul Cardall,Sacred Piano,20,352373,False,new-age,0.218,0.107,7,-18.676,1,0.0384,0.912,0.398,0.118,0.0392,134.568,4,5.872883333333333,2023,Sad & Calm,Fast,,,
4c0BoZbzpf4ql8hPntc6uF,Kondalilla,Tony O'Connor,Wind Seeker,21,285093,False,new-age,0.227,0.0172,0,-24.868,1,0.0384,0.992,0.852,0.341,0.216,87.654,4,4.75155,2023,Sad & Calm,Medium,,,
2KsD4oe5Dj7EPPwkVfiaL3,Crói Cróga - Remastered in 2004,Clannad,Lore,22,298960,False,new-age,0.567,0.424,9,-11.726,0,0.0289,0.779,8.34e-05,0.366,0.389,138.923,4,4.982666666666667,2023,Sad & Calm,Fast,,,
48Q9EdZWWXDlgXUXFNVNWI,Remembrance,George Winston,Remembrance: A Memorial Benefit (Special Edition),20,227717,False,new-age,0.457,0.0163,6,-18.038,1,0.0489,0.995,0.963,0.135,0.198,68.344,3,3.795283333333333,2023,Sad & Calm,Slow,,,
2modLBwKrCrLQTZNuSsVik,Treat Street,George Winston,Linus & Lucy - The Music of Vince Guaraldi,20,292245,False,new-age,0.413,0.505,0,-12.033,1,0.0326,0.883,0.84,0.173,0.51,132.603,4,4.87075,2023,Neutral & Calm,Fast,,,
4CMsQiI6pgTEku4AOPmyet,The Swan,George Winston,Plains,21,372288,False,new-age,0.501,0.0287,3,-19.538,0,0.0446,0.969,0.893,0.106,0.0822,73.17,4,6.2048,2023,Sad & Calm,Slow,,,
7t2nnN1qpHtbGlXvaXh8T1,The Times Of Harvey Milk,George Winston,Restless Wind,21,265306,False,new-age,0.536,0.0289,11,-16.355,1,0.0405,0.978,0.893,0.103,0.188,49.188,4,4.421766666666667,2023,Sad & Calm,Slow,,,
6Ex7CRCo32AUUFhLW58XZn,September Moon,Tony O'Connor,Memento,21,566280,False,new-age,0.585,0.186,4,-15.896,0,0.0279,0.882,0.908,0.173,0.317,104.999,4,9.438,2023,Sad & Calm,Medium,,,
1PqPFUrWo12p5XcF5g3YGB,Peppermint Patty,George Winston,Linus & Lucy - The Music of Vince Guaraldi,20,220919,False,new-age,0.375,0.459,1,-13.247,1,0.033,0.973,0.861,0.117,0.511,145.077,4,3.681983333333333,2023,Neutral & Calm,Fast,,,
373VrlgiO8PfWBIFsAXvqH,Nocturnal Mind,Yiruma,f r a m e,43,194500,False,new-age,0.338,0.134,10,-17.342,1,0.042,0.993,0.921,0.0888,0.068,85.7,4,3.2416666666666667,2023,Sad & Calm,Medium,,,
3wl2RHCR2kZdXIsNXMZu7R,Serenade In E,Yiruma,f r a m e,43,310000,False,new-age,0.397,0.104,6,-18.249,0,0.0558,0.987,0.92,0.0782,0.093,66.905,4,5.166666666666667,2023,Sad & Calm,Slow,,,
6IUF4O1HhhHj6XHO1kqGkj,Diving,Enigma,The Fall Of A Rebel Angel,38,172000,False,new-age,0.227,0.174,0,-22.707,1,0.0392,0.946,0.903,0.203,0.0959,68.901,4,2.8666666666666667,2023,Sad & Calm,Slow,,,
3mKbrBTr530Kv1oLJmvOvj,Piano - Replayed Version,Yiruma,Piano,44,150000,False,new-age,0.569,0.00733,1,-24.734,0,0.173,0.996,0.929,0.0931,0.16,76.058,4,2.5,2023,Sad & Calm,Slow,,,
42lrNigOec2O6S5enOL4qa,Kyrie Eleison,Dan Gibson's Solitudes,Illumination: Peaceful Gregorian Chants,45,391333,False,new-age,0.214,0.162,3,-22.062,0,0.0384,0.918,0.298,0.112,0.0386,91.37,4,6.522216666666667,2023,Sad & Calm,Medium,,,
21WSiy0713R1Onrm8BGSvZ,"Pange, Lingua Gloriosi",Dan Gibson's Solitudes,Illumination: Peaceful Gregorian Chants,43,390920,False,new-age,0.175,0.175,10,-21.734,1,0.038,0.949,0.131,0.632,0.0639,116.379,4,6.515333333333333,2023,Sad & Calm,Medium,,,
0yxEJfni0yeoBgtPeiox24,I Guess I'm in Love (Piano Version),Laura Sullivan,I Guess I'm in Love,37,204778,False,new-age,0.256,0.136,0,-22.104,1,0.0445,0.989,0.936,0.116,0.206,163.86,4,3.4129666666666667,2023,Sad & Calm,Fast,,,
38L23tm3HJ6aTWxLlUn9sk,Endless Dream,Conjure One;Rhys Fulber,Extraordinary Ways (Bonus Track Version),44,270413,False,new-age,0.583,0.782,7,-6.748,0,0.0291,0.001,0.0397,0.325,0.307,98.022,4,4.506883333333334,2023,Sad & Energetic,Medium,,,
2BpiNvXMVZnAXGnLrMitZp,Shout,Gregorian,Masters of Chant X: The Final Chapter (Tour Edition),21,299889,False,new-age,0.536,0.748,7,-7.344,0,0.0308,0.0198,0.00992,0.157,0.303,98.014,4,4.99815,2023,Sad & Energetic,Medium,,,
5xZOhQh8TqR166MMrdJzZI,Like So Much Lost Time,Patrick O'Hearn,So Flows The Current,21,236346,False,new-age,0.106,0.0167,8,-31.801,1,0.042,0.991,0.967,0.0718,0.0354,91.614,3,3.9391,2023,Sad & Calm,Medium,,,
0WfWEtKv02rKP4lJKwqSYP,With an Orchid,Yanni,If I Could Tell You,34,307426,False,new-age,0.504,0.488,2,-9.282,1,0.026,0.544,0.24,0.157,0.234,145.98,4,5.123766666666667,2023,Sad & Calm,Fast,,,
7mMm6zl2lBCQglxtd7vQ00,If You Believe,Jim Brickman,From The Heart,20,194426,False,new-age,0.4,0.198,0,-17.782,1,0.0309,0.942,0.921,0.0853,0.141,136.975,4,3.2404333333333333,2023,Sad & Calm,Fast,,,
4NXlsORkExosSY2riMB4vS,Dreams in the Night,Stanton Lanier,Unveiled,20,306813,False,new-age,0.354,0.127,8,-20.556,0,0.0449,0.99,0.918,0.112,0.106,108.02,4,5.11355,2023,Sad & Calm,Medium,,,
35slYcw3oelzCruMeTne0D,Until the Last Moment,Yanni,In My Time,38,386186,False,new-age,0.216,0.199,6,-18.43,0,0.032,0.948,0.981,0.0904,0.052,101.935,3,6.4364333333333335,2023,Sad & Calm,Medium,,,
4BHOr0zMeC7aoJn61EAj4O,Moon River,Jim Brickman,Timeless,20,245360,False,new-age,0.432,0.14,0,-16.321,1,0.0414,0.964,0.927,0.108,0.129,111.993,1,4.089333333333333,2023,Sad & Calm,Medium,,,
0qeGdBTMsG8arBbybvH17q,An Evening Walk,Bernward Koch,Gentle Spirit,51,239053,False,new-age,0.269,0.127,0,-16.917,0,0.0357,0.94,0.909,0.114,0.0981,125.241,3,3.9842166666666663,2023,Sad & Calm,Fast,,,
1CvRmF7g2AtTJMwBxU5Ku4,Paper Clouds,Kevin Kern,In the Enchanted Garden,44,187600,False,new-age,0.531,0.173,5,-17.306,1,0.0464,0.992,0.92,0.13,0.475,106.52,4,3.1266666666666665,2023,Neutral & Calm,Medium,,,
0bXbGMRhi8Q0f35GRfB81u,Pearls of Joy,Kevin Kern,Imagination's Light,46,233440,False,new-age,0.408,0.0943,6,-18.83,0,0.0394,0.995,0.897,0.092,0.205,119.974,4,3.8906666666666663,2023,Sad & Calm,Medium,,,
1oradxvpBThBxQSwgwEZcA,Nothing Left To Say,Jim Brickman,By Heart,20,235840,False,new-age,0.455,0.0733,0,-21.871,1,0.0737,0.981,0.903,0.141,0.136,103.499,1,3.9306666666666663,2023,Sad & Calm,Medium,,,
18hqoDrwHmZQwrv3e7wVyj,Little Star,Jim Brickman,By Heart,20,240533,False,new-age,0.415,0.0346,0,-22.765,1,0.0406,0.991,0.895,0.0702,0.315,138.901,4,4.008883333333333,2023,Sad & Calm,Fast,,,
2nyYpTSLRD79S4dnfAvQAn,Mickey Mouse Lullaby,Michael Allen Harrison,Disney Dreams,21,184973,False,new-age,0.353,0.213,5,-19.577,1,0.0445,0.969,0.928,0.107,0.148,120.714,4,3.082883333333333,2023,Sad & Calm,Fast,,,
3DnYVJJH3H6P7Svy4x2DYT,Kindred Spirit,Deuter,Koyasan: Reiki Sound Healing,53,499266,False,new-age,0.182,0.0824,4,-22.399,0,0.0468,0.98,0.903,0.113,0.0389,151.087,4,8.3211,2023,Sad & Calm,Fast,,,
69QPVkplpu9vpbKyz7JstA,Setting Sun,Jim Brickman,"Soothe, Vol. 2: Sleep (Music for Tranquil Slumber)",20,355542,False,new-age,0.439,0.0962,8,-20.859,1,0.0292,0.882,0.884,0.0697,0.0445,62.984,4,5.9257,2023,Sad & Calm,Slow,,,
6eW5pTcSZXpJmk56xv9pxX,On a Quiet Night,Jane Leslie,Starlight Reflection,21,199973,False,new-age,0.352,0.045,2,-24.471,1,0.049,0.988,0.944,0.0997,0.122,71.907,3,3.332883333333333,2023,Sad & Calm,Slow,,,
7sw1QHkyVlCnDQ97h4On8w,Prelude (My LIttle Girl),Jon Schmidt,To the Summit,20,267066,False,new-age,0.275,0.194,7,-13.138,1,0.0372,0.976,0.829,0.102,0.126,124.106,4,4.4511,2023,Sad & Calm,Fast,,,
3Z0VzS0JvJ6B40uw58B8g1,Heart Chakra,Llewellyn,Journey to the Temple,21,322786,False,new-age,0.119,0.185,5,-22.78,1,0.0447,0.944,0.868,0.685,0.0389,73.275,4,5.379766666666667,2023,Sad & Calm,Slow,,,
3eriWh2AZY8r6rtn3lTYv4,Spirit Wind,Dan Gibson's Solitudes,Forest Cello,21,359893,False,new-age,0.296,0.147,5,-22.676,1,0.0313,0.874,0.804,0.765,0.112,75.123,4,5.998216666666667,2023,Sad & Calm,Slow,,,
5Ic9qQ1QSofntnNasxAN0E,One World,Chloe Agnew,Walking in the Air,22,229173,False,new-age,0.199,0.361,9,-12.389,0,0.0376,0.798,0.0154,0.12,0.0976,79.684,4,3.81955,2023,Sad & Calm,Slow,,,
7KptdVeZAg21MZv687ocyf,Carrowkeel,Michele McLaughlin,A Celtic Dream,21,207413,False,new-age,0.217,0.23,0,-13.728,0,0.0413,0.986,0.888,0.105,0.081,88.523,4,3.4568833333333333,2023,Sad & Calm,Medium,,,
39okqfxYTldSJNcrVgzm8B,Stay Awake,Hayley Westenra,Hushabye,22,124453,False,new-age,0.321,0.0554,10,-18.243,1,0.0382,0.934,0.000164,0.0883,0.116,110.835,3,2.0742166666666666,2023,Sad & Calm,Medium,,,
7MSehijy3QmQLtv0S14uDn,Cristal Silence Section 5,Robert Haig Coxon,Cristal Silence I,21,394866,False,new-age,0.237,0.0453,0,-25.535,1,0.0375,0.913,0.917,0.102,0.0795,65.576,3,6.5811,2023,Sad & Calm,Slow,,,
3mtLprtXiXGRAe6j6KsU2m,Signatures on Water,Deuter,Bamboo Forest,21,341093,False,new-age,0.188,0.00689,11,-34.623,0,0.0432,0.988,0.821,0.0839,0.078,82.38,3,5.6848833333333335,2023,Sad & Calm,Medium,,,
12U2SzAfaFSpDO5L4cxZyH,Sea Breeze,Dan Gibson's Solitudes,Caribbean Spa,21,443160,False,new-age,0.404,0.159,2,-24.28,1,0.0314,0.866,0.876,0.847,0.143,100.109,4,7.386,2023,Sad & Calm,Medium,,,
0oWbUe1JHXULEq6FLkg8OW,Little April Showers,Michael Allen Harrison,Disney Dreams,20,149236,False,new-age,0.454,0.234,0,-17.867,1,0.0358,0.993,0.925,0.101,0.152,93.296,4,2.4872666666666667,2023,Sad & Calm,Medium,,,
4e9lDOOO0zcmJI1QJMaCmk,Fragile Air,Deuter,Bamboo Forest,21,280466,False,new-age,0.331,0.0236,11,-30.177,0,0.0526,0.99,0.16,0.104,0.0359,147.31,4,4.674433333333333,2023,Sad & Calm,Fast,,,
5WnJJjL7wmFe0wQjQKFP8L,Nightfall,David Lanz,Best Of David Lanz,20,438040,False,new-age,0.428,0.0653,7,-14.621,0,0.0472,0.991,0.904,0.109,0.214,79.341,3,7.300666666666666,2023,Sad & Calm,Slow,,,
4zEyzrSanINuxNfGadjw5B,Latin,Mike Oldfield,Tubular Bells 2003,23,138706,False,new-age,0.33,0.322,7,-9.466,1,0.0317,0.782,0.0179,0.127,0.34,187.257,5,2.3117666666666667,2023,Sad & Calm,Fast,,,
4QJ0kF9VA2xcuErZYunvU9,"Im Wunderland, Pt. 1",Gomer Edwin Evans,Gute-Nacht-Musik: Einschlafmusik für Kinder,21,219146,False,new-age,0.418,0.109,5,-16.602,1,0.0349,0.976,0.115,0.098,0.063,140.736,4,3.652433333333333,2023,Sad & Calm,Fast,,,
2SIgGbcduNKHTFEFcvmUaS,Sound of Invisible Waters,Deuter,Koyasan: Reiki Sound Healing,50,572853,False,new-age,0.111,0.0211,7,-26.997,0,0.0384,0.956,0.974,0.0617,0.0362,56.653,3,9.54755,2023,Sad & Calm,Slow,,,
4PbUV3Lx76B9dDhmrkTtw9,Baa Baa Black Sheep,Brian Crain,Solo Piano Lullabies,20,135325,False,new-age,0.251,0.0718,0,-23.596,1,0.0417,0.983,0.854,0.139,0.213,163.56,4,2.255416666666666,2023,Sad & Calm,Fast,,,
0qQv4D2jupKUX7YN1mGdN9,Theme from Harry's Game,Clannad,Discover Clannad,21,270066,False,new-age,0.413,0.491,0,-12.159,0,0.0297,0.719,0.000456,0.318,0.17,80.019,4,4.5011,2023,Sad & Calm,Medium,,,
5eRnzDRxAbWxIRQnhF1pTj,Princess of the Possee,Queen Latifah,All Hail the Queen,24,234693,False,new-age,0.867,0.48,7,-12.132,1,0.35,0.254,0.0,0.0737,0.9,81.472,4,3.91155,2023,Happy & Calm,Medium,,,
0LInuWCPs3opFifdI1yP2h,She's Leaving Home,Brian Crain,Solo Piano Lullabies,20,213628,False,new-age,0.358,0.0943,7,-20.965,1,0.0331,0.981,0.849,0.143,0.287,70.532,4,3.5604666666666667,2023,Sad & Calm,Slow,,,
1T7QAliOBS2iHntHcTs6jI,The Other Side,Mike Rowland,Arc-En-Ciel: The Healing,21,348493,False,new-age,0.172,0.17,6,-14.268,1,0.0319,0.902,0.84,0.0965,0.121,82.104,4,5.808216666666667,2023,Sad & Calm,Medium,,,
5OP6iyXeLTELZOQxkMqIfE,Mary Had a Little Lamb,Brian Crain,Solo Piano Lullabies,20,174045,False,new-age,0.325,0.0759,0,-25.663,1,0.0376,0.984,0.944,0.0728,0.462,74.325,3,2.90075,2023,Neutral & Calm,Slow,,,
1Tz0RmkyaEu4bCNFGKJqlk,Elegy,Dan Gibson's Solitudes,Pachelbel in the Garden,21,446657,False,new-age,0.279,0.175,2,-19.876,1,0.0375,0.953,0.563,0.902,0.109,120.543,4,7.444283333333333,2023,Sad & Calm,Fast,,,
6DwrfZPgrvEl6ET5zNOOAf,Letting Go,Liquid Mind,Liquid Mind IX: Lullaby,22,557066,False,new-age,0.0768,0.131,2,-23.153,1,0.043,0.948,0.797,0.0926,0.0356,80.765,3,9.284433333333334,2023,Sad & Calm,Medium,,,
1vJKGim3Nva6XjOtanpXQA,"Deschutes River Sunrise (Oboe, Cello, Piano) [feat. Nancy Rumble & Emil Miland]",Karen Marie Garrett;Nancy Rumble;Emil Miland,It's About Love,20,304733,False,new-age,0.172,0.155,5,-17.506,1,0.041,0.842,0.836,0.137,0.0954,112.558,4,5.078883333333334,2023,Sad & Calm,Medium,,,
2P98yzjjBH0FiZNPv1HGOO,I Could See You,Yiruma,Stay in Memory,42,225066,False,new-age,0.349,0.0298,2,-23.601,0,0.041,0.993,0.881,0.151,0.0922,175.194,4,3.7511,2023,Sad & Calm,Fast,,,
21gXtkGSaX27wcqtbams4W,Aurora,Cusco,Cool Islands,48,193506,False,new-age,0.301,0.223,0,-15.842,1,0.0435,0.928,0.945,0.182,0.143,139.497,3,3.2251,2023,Sad & Calm,Fast,,,
1eJtn8NErRIgbMt8T6yKcc,Someday My Prince Will Come,Emile Pandolfi,Once Upon a Romance,47,209360,False,new-age,0.491,0.0727,1,-18.983,1,0.0463,0.993,0.898,0.116,0.176,75.069,3,3.489333333333333,2023,Sad & Calm,Slow,,,
35kyf1sus3TW7ot6wqqjun,"Le Roi Est Mort, Vive Le Roi!",Enigma,"Le Roi Est Mort, Vive Le Roi!",37,117973,False,new-age,0.254,0.208,4,-23.672,1,0.0429,0.922,0.613,0.634,0.145,129.63,4,1.9662166666666667,2023,Sad & Calm,Fast,,,
6OfOKCu3JVb0zyJj4rc65W,Fibonacci Dreams,Dean Evenson;Scott Huckabay;Phil Heaven,Golden Spiral,22,384680,False,new-age,0.299,0.308,9,-14.729,0,0.0301,0.836,0.91,0.111,0.0897,116.384,4,6.411333333333333,2023,Sad & Calm,Medium,,,
19eQWCG7R2ue0tdkXoW1zN,Call Of The Sea,David Arkenstone,Celtic Chillout,45,300791,False,new-age,0.475,0.563,4,-13.009,0,0.0355,0.0115,0.777,0.0541,0.368,179.655,4,5.013183333333333,2023,Sad & Calm,Fast,,,
2KQrwI82sOgzn6cFuXULXx,The Flow,Back to Earth,The Flow,20,338823,False,new-age,0.446,0.367,2,-11.061,1,0.0322,0.626,0.932,0.119,0.116,136.089,4,5.64705,2023,Sad & Calm,Fast,,,
6DFoLY4RooouzF1ciFvxVZ,Understanding Each Other,Kathryn Toyama,Hope for Harmony,20,256023,False,new-age,0.448,0.204,0,-13.942,1,0.0327,0.973,0.919,0.112,0.0852,117.404,3,4.26705,2023,Sad & Calm,Medium,,,
4p5XJulagfTJp55Ffayzlx,Gentle Whisper,Thad Fiscella,Vast,20,358013,False,new-age,0.308,0.074,8,-22.457,0,0.041,0.994,0.939,0.138,0.141,63.275,4,5.9668833333333335,2023,Sad & Calm,Slow,,,
2fUOMFzzC8TFxXCiXoNsC6,Ridin' West,Jon Schmidt,August End,20,195293,False,new-age,0.283,0.339,0,-16.666,1,0.0391,0.96,0.876,0.0671,0.436,161.585,4,3.2548833333333334,2023,Neutral & Calm,Fast,,,
1mITvds7JRzV7WJhsnGGpn,Second Chapter,Enigma,The Cross Of Changes,39,135293,False,new-age,0.154,0.115,1,-25.371,0,0.0361,0.202,0.931,0.0788,0.0707,70.195,3,2.2548833333333334,2023,Sad & Calm,Slow,,,
6yer5qmG5jwW0ZqWNqrS9E,A childs heart,Peter Sterling,The angels gift,20,269960,False,new-age,0.313,0.159,10,-16.708,1,0.0338,0.905,0.614,0.091,0.0421,100.545,4,4.499333333333333,2023,Sad & Calm,Medium,,,
5EagOQJXtfkM6Xg9NKRZ5j,Ancient Voices (From Call of the Mystic),Karunesh,Call of the Mystic,41,320573,False,new-age,0.158,0.17,2,-16.398,0,0.0351,0.302,0.285,0.0946,0.0378,81.355,4,5.342883333333333,2023,Sad & Calm,Medium,,,
4ZJv4VgIP6fXezsrkWxPUw,Memory,Emile Pandolfi,By Request,21,166466,False,new-age,0.255,0.199,0,-19.193,1,0.0348,0.991,0.895,0.12,0.0963,131.775,5,2.774433333333333,2023,Sad & Calm,Fast,,,
6U3Gz3tlljM3F9nIk4bzWY,Brian's Song,Emile Pandolfi,By Request,21,124093,False,new-age,0.285,0.136,0,-20.05,1,0.036,0.991,0.851,0.106,0.153,86.057,4,2.068216666666667,2023,Sad & Calm,Medium,,,
2j3FIiHM5xAKcJdwb33x1c,Light And Song,Will Ackerman,A Winter's Solstice V,21,198600,False,new-age,0.253,0.0373,1,-23.484,1,0.0393,0.943,0.948,0.111,0.087,180.621,3,3.31,2023,Sad & Calm,Fast,,,
6zbbRoOZLFdJ0UwMggOItk,If Will Come Tomorrow,Stive Morgan,Earth Breath,38,336998,False,new-age,0.494,0.741,9,-10.466,0,0.0286,0.776,0.961,0.11,0.202,96.994,4,5.616633333333334,2023,Sad & Energetic,Medium,,,
0adnPG2iCz4OqhrOQB77YJ,At the Cross,Thad Fiscella,The Road Home,20,210173,False,new-age,0.567,0.00581,9,-22.772,1,0.119,0.995,0.941,0.0984,0.606,68.139,4,3.502883333333333,2023,Happy & Calm,Slow,,,
58EgIN2oanhHjN2cQEE9xi,Full Apple Tree,Dean Evenson;Li Xiangting;Phil Heaven,Tao of Peace,22,306213,False,new-age,0.174,0.101,9,-16.83,0,0.0402,0.98,0.591,0.115,0.0892,77.015,3,5.10355,2023,Sad & Calm,Slow,,,
4t95aCT7EdrLlU7scLiU2R,The Emerald Way,2002,The Emerald Way,20,390680,False,new-age,0.164,0.338,0,-13.671,1,0.034,0.618,0.976,0.111,0.0396,140.015,3,6.511333333333333,2023,Sad & Calm,Fast,,,
0udvqTPCimWmF6eXn93ZL6,The Simple Birth,Barbara Higbie,A Winter's Solstice V,20,217333,False,new-age,0.601,0.167,9,-17.051,1,0.0318,0.922,0.0154,0.0677,0.327,132.282,3,3.622216666666666,2023,Sad & Calm,Fast,,,
2CRpaPQlfSUbaDft3Rz3KM,The Enlightenment of Buddha,Gomer Edwin Evans,The Buddha Spirit: Wonderful Music for Inner Peace,20,456893,False,new-age,0.339,0.22,5,-12.798,0,0.0413,0.987,0.914,0.0806,0.363,119.915,4,7.614883333333333,2023,Sad & Calm,Medium,,,
05GcPfs0urLjgWdclQGI7K,Shella's Pictures,Will Ackerman,Touch - Windham Hill 25 Years of Guitar,21,318093,False,new-age,0.259,0.0681,6,-21.105,1,0.0458,0.978,0.942,0.0993,0.0547,78.324,3,5.30155,2023,Sad & Calm,Slow,,,
0aaOhhFwgRXDF3fhdNqmlJ,Sharing the Silence,Thad Fiscella,The Road Home,20,258574,False,new-age,0.493,0.0713,2,-19.019,1,0.0689,0.994,0.94,0.087,0.292,56.864,4,4.309566666666667,2023,Sad & Calm,Slow,,,
0uBWyJN1xwSonYGvpnfHsM,Tender Heart,Peter Kater;Michael Brant DeMaria,Heart of Silence: Piano and Flute Meditations,20,540733,False,new-age,0.37,0.0384,2,-21.693,0,0.0517,0.986,0.932,0.0822,0.0393,116.611,4,9.012216666666667,2023,Sad & Calm,Medium,,,
5HllUwP1zQYGF7s8YfLToi,"Edelweiss (From ""the Sound of Music"")",Emile Pandolfi;The City of Prague Philharmonic Orchestra,"The Phantom & Others, Vol. One (Special Edition)",21,171480,False,new-age,0.138,0.0624,10,-20.375,1,0.0344,0.972,0.923,0.116,0.0743,94.435,3,2.858,2023,Sad & Calm,Medium,,,
4kGYnphKiUfQMkamMrW7NJ,Liberta,Lesiem,Mystic Spirit Voices,20,271040,False,new-age,0.238,0.448,3,-11.416,1,0.0303,0.389,0.616,0.101,0.166,144.059,4,4.517333333333333,2023,Sad & Calm,Fast,,,
281dh3JPngsDSwadH7gELk,Dolphin Magic,Ken Davis,Dolphin Magic,21,313840,False,new-age,0.242,0.423,8,-12.657,1,0.041,0.954,0.00195,0.204,0.0394,111.41,3,5.230666666666667,2023,Sad & Calm,Medium,,,
3CQfMzLxTO5tOMHzBhskB3,Path to Enlightenment,Dan Gibson's Solitudes,Zen Escape,20,385227,False,new-age,0.169,0.125,2,-18.41,0,0.0376,0.987,0.796,0.949,0.0406,81.466,4,6.42045,2023,Sad & Calm,Medium,,,
6im7a6GnFLPv8CuQGlKNbN,One Last Goodbye,Dan Gibson's Solitudes,Forest Cello,20,327560,False,new-age,0.228,0.24,10,-19.4,1,0.0353,0.719,0.917,0.954,0.107,139.817,3,5.459333333333333,2023,Sad & Calm,Fast,,,
5y5h5PnCZCTXwClLl05xve,The Spirit of God,Paul Cardall,Daily Devotions,20,184712,False,new-age,0.393,0.0926,10,-21.102,1,0.0401,0.991,0.926,0.0836,0.307,123.098,4,3.078533333333333,2023,Sad & Calm,Fast,,,
426JzacMpWL37wBczMdy9R,Quiet Longing,Dan Gibson's Solitudes,Stream of Dreams,20,460040,False,new-age,0.38,0.145,7,-27.233,0,0.0383,0.776,0.938,0.94,0.285,109.848,4,7.667333333333334,2023,Sad & Calm,Medium,,,
2iPSd11vKxqmjpHzmyjxY7,The Songbird,Dan Gibson's Solitudes,Zen Escape,21,63467,False,new-age,0.191,0.346,1,-21.779,0,0.113,0.981,0.0158,0.156,0.0324,86.3,1,1.0577833333333333,2023,Sad & Calm,Medium,,,
7rov9t2lm3sU6OtoCSpcyA,Daydreams,Dan Gibson's Solitudes,Island Spa,20,330093,False,new-age,0.0726,0.07,3,-29.893,0,0.0525,0.93,0.789,0.914,0.0493,79.328,3,5.50155,2023,Sad & Calm,Slow,,,
5ZF4HTEhmjRpfP8iU8slqS,Perpetual Peace,Dan Gibson's Solitudes,Zen Escape,20,385280,False,new-age,0.131,0.239,5,-17.299,1,0.0359,0.95,0.343,0.987,0.0488,83.118,4,6.421333333333333,2023,Sad & Calm,Medium,,,
71QWBr5CLcQFXkXgzrg3Iy,Magic,Tony O'Connor,Dreamtime,21,532906,False,new-age,0.297,0.0213,0,-24.777,1,0.041,0.988,0.843,0.0766,0.194,91.802,4,8.881766666666667,2023,Sad & Calm,Medium,,,
6GolUC84z0Sb6YQ6iAmi4S,Innocence,Mike Rowland,Arc-En-Ciel: The Healing,21,388773,False,new-age,0.16,0.0986,7,-20.052,1,0.0374,0.936,0.79,0.103,0.0394,81.09,3,6.47955,2023,Sad & Calm,Medium,,,
